,Sales,Shipping Cost,Ship Mode_First Class,Ship Mode_Same Day,Ship Mode_Second Class,Ship Mode_Standard Class,Segment_Consumer,Segment_Corporate,Segment_Home Office,Order Priority_Critical,Order Priority_High,Order Priority_Low,Order Priority_Medium,Market,Category,Sub-Category,Discount_Category,Quantity_Group
66,3856.14,21.09050772626932,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,192.05462200520455,556.6946488647278,597.1487560157383,318.8897021144806,605.8617523901554
67,3524.472,20.981737908890228,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,399.98292057066675,556.6946488647278,597.1487560157383,318.8897021144806,605.8617523901554
68,2556.0,20.950030102347984,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,226.09665292511727,547.0181282513585,618.7995506148653,315.40016500414833,609.6073465414407
69,4448.832,20.844069837447325,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,329.679100026585,556.6946488647278,597.1487560157383,318.8897021144806,605.8617523901554
70,2036.86,20.720048163756775,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,302.85726423003075,470.36561376156607,1011.326008259079,315.2660279459084,612.9652566303295
71,2472.66,20.66827212522577,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,220.29363503944504,470.36561376156607,649.141607683179,315.2660279459084,612.9652566303295
72,3739.176,20.640979329721052,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,386.85959466771703,141.049775726273,689.8487112975512,317.5926065615998,606.0993043325669
73,9099.93,20.404976921533212,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,292.10520795467284,558.0442281969677,654.098876388498,312.8044030177145,591.375490589406
74,1601.64,20.186634557495488,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,386.85959466771703,551.2407870510965,768.8486895876498,317.5926065615998,219.05990849899558
75,3670.8,20.156532209512346,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,388.37641610566544,141.57989684080871,713.9347190321101,315.40016500414833,609.6073465414407
76,2973.32,20.13485851896448,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,288.9152576694697,547.0181282513585,596.6266037581296,315.40016500414833,609.6073465414407
77,4544.1,19.97792494481236,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,329.679100026585,484.39850682319,504.01471469537375,318.8897021144806,989.3864574236356
78,6999.96,19.708207906883406,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,292.10520795467284,558.0442281969677,654.098876388498,312.8044030177145,218.53507619900049
79,9892.74,19.674091912502508,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,292.10520795467284,134.92147051773486,84.23812276046215,312.8044030177145,968.1170970313264
80,1695.87,19.67088099538431,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,399.98292057066675,556.6946488647278,797.4497148861496,318.8897021144806,219.97619935088747
81,2244.48,19.651615492675095,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,302.85726423003075,470.36561376156607,1011.326008259079,315.2660279459084,612.9652566303295
82,8399.976,19.649207304836445,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,292.10520795467284,558.0442281969677,771.3312180521283,252.16411032543482,218.53507619900049
83,1628.82,19.584186233192856,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,307.59703249750515,487.2631786751523,508.84645093740977,317.5926065615998,606.0993043325669
84,1590.6,19.45334136062613,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,399.98292057066675,556.6946488647278,797.4497148861496,318.8897021144806,219.97619935088747
85,2330.64,19.436885410395348,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,388.9456752311504,558.0442281969677,275.9629362834874,312.8044030177145,591.375490589406
86,3741.5238,19.401565322095127,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,386.85959466771703,551.2407870510965,592.7743279017234,317.5926065615998,606.0993043325669
87,1603.136,19.308850090307047,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,292.10520795467284,474.7676060559353,501.7705903254154,312.8044030177145,218.53507619900049
88,1024.68,19.21733895243829,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,386.85959466771703,551.2407870510965,662.8593492151681,252.58870441918558,606.0993043325669
89,2807.84,19.210515753562113,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,288.9152576694697,471.43272709182287,500.5910325205533,315.40016500414833,609.6073465414407
90,2297.96,19.054384908689546,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,225.09179162564533,556.6946488647278,271.8437662910347,318.8897021144806,989.3864574236356
91,2671.41,19.045554886614493,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,325.11465927437183,551.2407870510965,768.8486895876498,317.5926065615998,606.0993043325669
92,2054.272,18.946016455950232,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,292.4115264132376,484.39850682319,504.01471469537375,318.8897021144806,605.8617523901554
93,3501.7368,18.921934577563718,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,386.85959466771703,141.049775726273,689.8487112975512,317.5926065615998,606.0993043325669
94,1725.462,18.92113184828417,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,399.98292057066675,556.6946488647278,597.1487560157383,318.8897021144806,219.97619935088747
95,2760.345,18.736504113987557,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,388.9456752311504,474.7676060559353,655.5353776519075,312.8044030177145,591.375490589406
96,3078.72,18.700381296407787,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,386.588754653024,557.301945805007,284.93022733142146,315.2660279459084,961.5197218743759
97,3616.5,18.59923740718443,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,335.9189249150099,547.0181282513585,756.3603765864287,315.40016500414833,609.6073465414407
98,3059.982,18.571141882400163,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,307.59703249750515,551.2407870510965,662.8593492151681,317.5926065615998,219.05990849899558
99,3263.4,18.49367850692354,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,325.11465927437183,551.2407870510965,592.7743279017234,317.5926065615998,219.05990849899558
100,3117.088,18.389725065221754,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,226.09665292511727,471.43272709182287,1028.046643408803,315.40016500414833,914.0753332135083
101,4899.93,18.37487457355007,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,307.59703249750515,551.2407870510965,662.8593492151681,317.5926065615998,606.0993043325669
102,1888.7,18.358418623319288,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,225.09179162564533,138.72094115371613,710.9689952430142,318.8897021144806,219.97619935088747
103,3801.63,18.322295805739515,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,327.3805544653096,134.92147051773486,690.6897190689829,312.8044030177145,591.375490589406
104,5211.12,18.28055388320289,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,203.71030721945144,551.2407870510965,592.7743279017234,317.5926065615998,606.0993043325669
105,1356.03,18.079470198675498,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,388.37641610566544,471.43272709182287,1028.046643408803,315.40016500414833,215.97932144811426
106,3126.4002,17.948625326108772,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,399.98292057066675,484.39850682319,504.01471469537375,246.36302517994434,605.8617523901554
107,2645.376,17.823800923138673,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,386.85959466771703,551.2407870510965,592.7743279017234,317.5926065615998,219.05990849899558
108,1637.01,17.810957254665865,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,399.98292057066675,484.39850682319,668.4414365038864,318.8897021144806,219.97619935088747
109,2399.6,17.697371061609473,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,292.4115264132376,556.6946488647278,597.1487560157383,318.8897021144806,605.8617523901554
110,3238.305,17.68653421633554,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,388.9456752311504,474.7676060559353,1023.0852366784237,252.16411032543482,218.53507619900049
111,2291.814,17.675697371061613,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,329.679100026585,484.39850682319,668.4414365038864,318.8897021144806,605.8617523901554
112,2757.78,17.5721452939996,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,196.0416905450704,474.7676060559353,501.7705903254154,312.8044030177145,591.375490589406
113,1549.98,17.47541641581377,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,335.9189249150099,547.0181282513585,271.66997528348685,315.40016500414833,609.6073465414407
114,2624.985,17.466185029098938,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,288.9152576694697,547.0181282513585,596.6266037581296,239.32415977434414,215.97932144811426
115,3146.4,17.460565924142085,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,195.76480067797704,139.19994371923988,699.091411583648,315.2660279459084,612.9652566303295
116,2456.619,17.41802127232591,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,327.3805544653096,558.0442281969677,654.098876388498,312.8044030177145,968.1170970313264
117,2228.6355,17.328115593016257,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,335.9189249150099,471.43272709182287,1028.046643408803,239.32415977434414,609.6073465414407
118,4001.04,17.304033714629742,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,386.588754653024,139.19994371923988,699.091411583648,315.2660279459084,612.9652566303295
119,4876.875,17.294400963275137,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,335.9189249150099,547.0181282513585,618.7995506148653,315.40016500414833,609.6073465414407
120,3622.29,17.273530002006822,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,388.37641610566544,141.57989684080871,713.9347190321101,315.40016500414833,609.6073465414407
121,1242.585,17.2317880794702,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,388.9456752311504,474.7676060559353,1023.0852366784237,252.16411032543482,218.53507619900049
122,4453.05,17.053582179409997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,327.3805544653096,558.0442281969677,617.4813404539929,312.8044030177145,591.375490589406
123,2673.36,17.019867549668874,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,388.9456752311504,474.7676060559353,1023.0852366784237,312.8044030177145,591.375490589406
124,2046.195,17.003010234798314,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,386.588754653024,470.36561376156607,504.1001311601245,315.2660279459084,215.647828239554
125,5451.3,17.002207505518765,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,328.81914386088437,470.36561376156607,1011.326008259079,315.2660279459084,612.9652566303295
126,2575.944,16.903070439494282,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,302.85726423003075,557.301945805007,599.8275830122599,315.2660279459084,612.9652566303295
127,2934.33,16.86855308047361,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,292.10520795467284,134.92147051773486,234.09677367597516,312.8044030177145,591.375490589406
128,4624.29,16.81477021874373,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,388.37641610566544,141.57989684080871,713.9347190321101,315.40016500414833,609.6073465414407
129,957.6,16.800321091711822,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,386.588754653024,557.301945805007,755.9804270578518,315.2660279459084,215.647828239554
130,4864.32,16.759783263094523,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,388.9456752311504,134.92147051773486,690.6897190689829,312.8044030177145,591.375490589406
131,1433.8395,16.70840858920329,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,388.9456752311504,134.92147051773486,690.6897190689829,312.8044030177145,218.53507619900049
132,3404.5,16.477623921332533,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,292.10520795467284,558.0442281969677,654.098876388498,312.8044030177145,218.53507619900049
133,1214.85,16.41380694360827,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,292.10520795467284,558.0442281969677,617.4813404539929,312.8044030177145,218.53507619900049
134,1865.97,16.272526590407384,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,388.9456752311504,134.92147051773486,234.09677367597516,312.8044030177145,591.375490589406
135,6998.64,16.266506120810757,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,386.588754653024,557.301945805007,599.8275830122599,315.2660279459084,961.5197218743759
136,1091.25,16.179811358619308,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,325.11465927437183,487.2631786751523,680.6949916565991,317.5926065615998,219.05990849899558
137,3498.72,16.115994380895046,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,192.45682675085848,471.43272709182287,651.9964962023348,315.40016500414833,609.6073465414407
